"primerid" "Pr(>Chisq)" "coef" "FDR"
"CG14657" 2.72759808319995e-22 -0.291919991476898 1.04703765100288e-21
"CG14671" 0.000386188533069633 0.0351227934620728 0.000536971306937459
"CG14722" 7.73322956013242e-08 0.0455993301511571 1.37874693051658e-07
"CG14767" 4.11615203011468e-21 0.132279269922476 1.4860728191483e-20
"CG14777" 1.61959003785255e-05 0.0228791252545692 2.50844788407044e-05
"CG14817" 4.71161707082323e-05 0.0468691108591809 7.0472329616456e-05
"CG14818" 7.51957859289357e-26 0.134159518367666 3.42676769826314e-25
"CG14830" 1.7218126565656e-09 0.0130535968681577 3.39019812209532e-09
"CG1486" 1.22509661794342e-18 0.105011865114947 3.87515455887239e-18
"CG14879" 2.94882746144987e-64 -0.60069238197028 4.21491106093927e-63
"CG14893" 3.04583767027833e-07 -0.115521756813042 5.249369614455e-07
"CG14907" 0.000867428519238836 0.0268623844171408 0.00117566040083244
"CG14984" 4.78183062865996e-06 0.0199957587354385 7.6787985708696e-06
"CG15012" 6.35398908217879e-15 0.0869643411725428 1.68848390077188e-14
"CG15019" 3.79849656192962e-05 0.0366340932844806 5.71617089520705e-05
"CG15083" 3.81917895686229e-09 0.0281219503545739 7.4083934559237e-09
"CG15096" 0.000737258961425605 0.0145712509468231 0.00100345808594424
"CG15098" 2.49730710634238e-32 0.273680618879103 1.4425823670844e-31
"CG15099" 3.56053078006016e-17 -0.141561973987197 1.0449546536014e-16
"CG15116" 3.71797268403749e-17 0.21920187077623 1.08963398185787e-16
"CG15117" 8.33851846087388e-13 0.0668978849526412 1.97297826633558e-12
"CG1513" 4.58442695852272e-06 -0.0868402788490547 7.37028026959431e-06
"CG15168" 5.7645997352083e-06 0.0470062345370489 9.21104299544157e-06
"CG15202" 0.00455478736015396 -0.0365896718525239 0.00578219141082897
"CG15211" 4.67237437794244e-18 0.0519414590524532 1.43881646285463e-17
"CG15236" 4.18555408832796e-06 -0.0561354959359148 6.73677960104438e-06
"CG15312" 1.54134935373915e-14 -0.0726034657650611 4.00444856914365e-14
"CG1532" 4.27790460639662e-16 0.0963108092982441 1.20402315131647e-15
"CG15368" 4.49721918085686e-11 -0.0542422446129376 9.65369242923042e-11
"CG15394" 1.88807186594429e-45 0.496064735547603 1.65770334896744e-44
"CG15431" 6.40584155267141e-113 -0.732392240291132 2.03239881989302e-111
"CG15432" 0.00235807096302908 0.0337283619365107 0.00308227253219906
"CG15443" 0.00203277656855328 -0.0404110134377219 0.00267124828023254
"CG15497" 1.76952000516937e-12 0.0339429236306778 4.10795442441759e-12
"CG15539" 2.2410347263472e-08 -0.167857319788392 4.14918365779932e-08
"CG15611" 6.48168957023653e-16 0.0394049932156346 1.8121038664987e-15
"CG15615" 0.00320600604478874 -0.0220788144140374 0.00412623027522287
"CG15617" 5.4798300312337e-08 -0.0632199408991723 9.90484599516907e-08
"CG15635" 1.07308284703541e-24 0.344768519145918 4.66189933961026e-24
"CG15641" 4.3555493969179e-29 0.394447227772166 2.22723331798439e-28
"CG15642" 6.06634867649646e-20 -0.252007660293086 2.05715532446698e-19
"CG15649" 6.77337780162662e-13 0.212153958412131 1.6126723270729e-12
"CG15673" 1.058690365282e-33 -0.176370880093056 6.41649095484953e-33
"CG15715" 2.3187653548854e-08 0.0575549326402256 4.28741249724506e-08
"CG1572" 1.95754977359297e-35 0.124150314391589 1.25739546806862e-34
"CG15743" 8.28550291648274e-24 0.13131784928761 3.41196521280528e-23
"CG1575" 0.00370935948903079 0.0167810808711474 0.00475062239152567
"CG1578" 2.29207333516833e-22 -0.149506050350282 8.83091364092453e-22
"CG15784" 1.22170664408717e-14 0.0402890682512144 3.1958197535522e-14
"CG15814" 9.95109645671768e-07 0.0371852774605143 1.657724421668e-06
"CG15864" 5.35260446883542e-31 0.20260674902685 2.92264765521287e-30
"CG15891" 0.00132037177592993 0.0379393110902339 0.00176274051565016
"CG15922" 6.57515854987076e-10 0.0617399937023707 1.3232467086429e-09
"CG1598" 9.69199952422009e-20 0.0957174802105117 3.25241137880078e-19
"CG1637" 0.0029801026707523 -0.0152460438823742 0.00384730887333867
"CG1646" 2.41887307073843e-35 -0.246305343904762 1.54424396650192e-34
"CG1647" 1.18803098991361e-05 -0.0455793537119405 1.8627756592131e-05
"CG1648" 4.3029063221316e-07 0.0319223472432828 7.35233442557614e-07
"CG16700" 0.000416741654067081 -0.0344055714213364 0.000578109985834029
"CG16711" 2.61880672091729e-09 -0.0966787896680557 5.11308277258817e-09
"CG16713" 4.98673611533615e-13 0.0741499051522607 1.19887777560435e-12
"CG1677" 0.000904954030111474 -0.0695321586879768 0.00122533057811408
"CG16791" 1.0574953338454e-73 -0.610755951190818 1.81507805661662e-72
"CG16799" 2.74866896579578e-13 -0.13518263377143 6.66942388687874e-13
"CG16820" 1.89347322841289e-41 0.414448525417681 1.47395276590951e-40
"CG16953" 4.72588200559121e-13 0.0810494014590661 1.13681756688202e-12
"CG16959" 2.0797102055706e-11 -0.134572995944857 4.55296724565064e-11
"CG16974" 2.70412860705638e-06 -0.0619460596978683 4.39119449645294e-06
"CG1701" 5.56680085251538e-13 0.109681344235504 1.33450268862819e-12
"CG17059" 0.000116237870400853 0.0447752977201495 0.000168736291590563
"CG17097" 0.000229999065663375 -0.101083621663379 0.000326078567027154
"CG17111" 4.48901925413181e-33 0.0779449730901022 2.66289130825836e-32
"CG17121" 3.24794606900899e-09 0.0448290398355569 6.32081697816434e-09
"CG17187" 5.29706267593139e-13 0.0621785440596742 1.27202399580279e-12
"CG17202" 5.51807551965116e-07 0.036554827378252 9.30716885875919e-07
"CG17221" 0.00137757284865153 0.0292200639136776 0.00183559500163939
"CG17233" 3.99727986795127e-23 -0.0746415247421516 1.59891194718051e-22
"CG17242" 2.7932755870806e-112 0.752512273566217 8.7956677884914e-111
"CG17271" 1.32292781157146e-21 0.19660391683667 4.86856034697826e-21
"CG17272" 4.9403968090047e-07 0.0427205909490194 8.39026027417343e-07
"CG17292" 6.52050823676271e-08 0.0191221596119308 1.17000379158364e-07
"CG17333" 3.24358839655026e-06 0.0126773592124033 5.24889806984254e-06
"CG17385" 1.41726110646226e-14 0.0691965722566771 3.68893071091607e-14
"CG17472" 2.02328214312194e-87 0.595792056846056 4.36778639968798e-86
"CG17486" 0.00424376345312773 0.0151230810092269 0.00540702200842682
"CG17549" 1.30000399306836e-63 0.55043154002103 1.83313694376104e-62
"CG17574" 7.25245660570225e-57 -0.475270886272577 8.62877507519348e-56
"CG17575" 1.58222128691909e-33 0.421616775410627 9.54804430780567e-33
"CG17593" 6.40541007237295e-16 0.0712753171275229 1.79317228496644e-15
"CG17637" 5.80202616219915e-20 0.293442060220064 1.97231214020211e-19
"CG17660" 1.44618603322704e-06 0.0483290726054851 2.38543800990739e-06
"CG17683" 1.48296665313174e-07 -0.0821483825789045 2.60187027369741e-07
"CG17684" 1.55373039546064e-57 -0.317339123861168 1.880642455546e-56
"CG17691" 2.81418928785729e-25 -0.270894519162009 1.25114912288178e-24
"CG17715" 2.05741407959184e-26 -0.158754638662663 9.55260550480116e-26
"CG17721" 7.86469996608397e-05 0.0358911435192289 0.000115488651675875
"CG17734" 1.10903797461102e-08 0.0477829409726844 2.08654583902558e-08
"CG17738" 4.78521361072992e-31 0.06822071869202 2.62309876986085e-30
"CG1774" 0.00540176178285481 0.0273358048822843 0.00680990837443016
"CG17754" 0.00433055353038204 -0.00231436359319443 0.00550922180596597
"CG17765" 1.03480652716378e-14 0.0505122132010875 2.71709701301687e-14
"CG17776" 5.06161400396591e-07 0.0494866435649623 8.58915698890163e-07
"CG17802" 8.18051541318496e-09 -0.0478748237577439 1.55798083448925e-08
"CG17816" 3.5658124892847e-34 -0.108959776179956 2.19935533212435e-33
"CG17834" 6.85451054967495e-29 -0.29811250994899 3.47118381886804e-28
"CG17841" 1.89248740048174e-07 0.0396830075727051 3.30239051384063e-07
"CG1785" 0.00442553869112766 0.0241242709437988 0.00561981687035859
"CG17883" 4.60340332023135e-11 -0.18148207792759 9.87150696627183e-11
"CG17896" 0.00188899463595114 0.0395153026096061 0.00248777029413943
"CG17919" 3.33215176448366e-20 0.159778693507275 1.1457349416796e-19
"CG17996" 0.00157248894022671 0.0289728241836601 0.00208403015089007
"CG18067" 1.13358603815969e-32 0.411117702443049 6.6120589523855e-32
"CG18081" 5.88201678196249e-15 0.0899372540265501 1.56803859216161e-14
"CG18088" 4.90409723111334e-11 -0.0456598200201023 1.0500183642077e-10
"CG18135" 6.41282697931877e-08 0.176132828140707 1.15166892750373e-07
"CG1815" 6.51378175282258e-35 -0.271813195358087 4.10221323019864e-34
"CG18231" 2.46456815823555e-08 -0.0245806394667459 4.55097506467834e-08
"CG18233" 3.42716419689178e-24 0.363384446296529 1.43961521129215e-23
"CG18234" 5.82200556821374e-17 -0.154517537766384 1.69558826979688e-16
"CG18258" 1.2309824522792e-27 0.357181388094796 5.9876359002849e-27
"CG1827" 1.85389125944471e-16 0.0737238362708953 5.29972463792113e-16
"CG18281" 3.40691131569593e-05 0.142484757068339 5.14909584631344e-05
"CG18284" 2.03745473039417e-49 0.421738700318282 1.95707807589239e-48
"CG18301" 6.15200842839986e-23 0.163167276523694 2.43752235554764e-22
"CG18304" 0.000119616667109712 -0.0292029294570831 0.000173520818100268
"CG1840" 0.000711792007791938 0.0287833986829846 0.000970372698122604
"CG18508" 4.73688310290357e-17 0.0891669904784679 1.38244365400419e-16
"CG18530" 1.1566128272263e-21 0.080686198051772 4.27905876362521e-21
"CG18549" 0.0017082646501075 0.0217011048720375 0.00225827410184665
"CG18622" 4.67451979446299e-15 -0.248881686168869 1.25171923907999e-14
"CG18628" 2.84182588457389e-22 0.324945531823899 1.0898870700179e-21
"CG18659" 5.54122684485445e-06 0.0455470523654537 8.85750306345437e-06
"CG18731" 5.30422077605021e-10 0.06299566058024 1.07210794450281e-09
"CG18809" 1.1867098627489e-06 -0.0510641917080308 1.96595763654762e-06
"CG18815" 1.11319334804474e-10 0.0989913064672626 2.33336023103673e-10
"CG1896" 0.00282957460793208 0.0285989298772295 0.00366314017249446
"CG1902" 3.82566343752446e-05 -0.0797376179027908 5.75498508489671e-05
"CG1907" 9.03559661522682e-09 0.0310694623593464 1.71226600111176e-08
"CG1927" 1.39807063211649e-08 -0.154087441926421 2.61272637541449e-08
"CG1943" 1.05495279251196e-09 0.0796425166981137 2.09688765782633e-09
"CG1965" 1.39609116554569e-33 -0.217572545019837 8.44917601344702e-33
"CG2003" 3.14307448895575e-12 -0.116962720469387 7.18515063304951e-12
"CG2004" 2.61682933282171e-09 0.0436472283278256 5.1116050587021e-09
"CG2017" 3.90027833589901e-07 0.0199852431976667 6.67799087111408e-07
"CG2021" 7.70075935561468e-05 0.0357708643836761 0.000113200351636765
"CG2034" 3.23764024627923e-05 0.0517016752891822 4.90388330973505e-05
"CG2059" 0.000325166399888941 0.0324309831051426 0.000456519236585614
"CG2147" 6.61279900368449e-05 0.0432669272818254 9.7929286518496e-05
"CG2162" 1.08284690427415e-11 -0.0521635976029851 2.407092799947e-11
"CG2186" 0.00481552027961317 -0.0205722287421498 0.00610578229821979
"CG2201" 2.57126618859031e-19 -0.223754621104404 8.39973697177553e-19
"CG2233" 3.83853604475389e-55 0.219747278881336 4.3448078257917e-54
"CG2246" 2.04227011960194e-09 -0.102784168177488 4.00985806886683e-09
"CG2556" 3.03580718644807e-21 -0.20095493164053 1.10268521221548e-20
"CG2663" 2.77444422957105e-80 0.334916833956282 5.35454950849934e-79
"CG2765" 8.22340520815872e-62 0.319217602788242 1.121811759341e-60
"CG2767" 2.88701276174517e-24 0.115314823262425 1.21883159739806e-23
"CG2811" 0.00132341254726253 0.0384153565255321 0.00176623701336376
"CG2812" 0.00548482274547134 0.0130009713026599 0.00690840230316811
"CG2839" 7.89598414765197e-137 -1.02203636786739 3.44462308441317e-135
"CG2841" 1.96477048935589e-53 -0.285757720493356 2.13172508016126e-52
"CG2846" 2.32338315352418e-12 0.0728838545811414 5.35516161087468e-12
"CG2852" 5.39151603949622e-54 0.528522907873098 5.94201820352899e-53
"CG2865" 4.91983531285502e-58 -0.45098048106168 5.98961345646419e-57
"CG2915" 0.000213847242702948 0.043027188749697 0.000303796557815449
"CG2918" 2.5673526583461e-20 0.286521771642895 8.91548336082378e-20
"CG2930" 5.32301279443649e-21 0.046627844556684 1.91354314018026e-20
"CG2975" 9.49192354144288e-05 -0.0652550510706586 0.00013850932331555
"CG2983" 5.26142499313316e-18 0.149009459272124 1.61309281634273e-17
"CG2991" 2.81048695058746e-10 -0.100668696599605 5.75003387838803e-10
"CG30015" 0.000381326268294533 -0.0115093328140492 0.00053126893267382
"CG30069" 4.58491524573029e-32 0.0720978727472423 2.61602521105156e-31
"CG30151" 8.31785608056571e-35 0.172497631524259 5.19928078588197e-34
"CG30159" 2.34889195608902e-07 0.0354333816964302 4.06662236961589e-07
"CG30197" 6.61930086320595e-25 0.190274706925523 2.90278869268131e-24
"CG30291" 2.11231986334708e-09 0.0810136057444972 4.14351081390988e-09
"CG30339" 0.000715187393034957 -0.0520338101321417 0.000974050342123707
"CG30344" 1.66421397125511e-19 0.181889846549687 5.51402540475983e-19
"CG30373" 9.05332903870223e-05 0.0325608289326764 0.00013238597071957
"CG30389" 3.2574629106569e-22 -0.102921870359876 1.24359659706756e-21
"CG30392" 6.39645470939085e-08 0.0442499011197192 1.14922146387511e-07
"CG30395" 4.72541366424018e-56 -0.466327191474459 5.45179956634652e-55
"CG30423" 1.45369706928154e-19 0.137682067470219 4.83181216361198e-19
"CG30427" 1.91400907905945e-54 0.507979981880485 2.12622547031856e-53
"CG30430" 0.000170377427843617 0.0368459069385991 0.000243695583268124
"CG30456" 0.00524527084862094 0.000568077051462294 0.00662260907869294
"CG30460" 0.000270811261977224 -0.0116931878918852 0.000381999853540119
"CG30486" 1.74616901837717e-23 0.121630651267142 7.0930706585486e-23
"CG3061" 7.75159484115089e-12 0.0923554742667618 1.73417089715491e-11
"CG31016" 3.32432964031093e-10 -0.22642094215641 6.78474295010828e-10
"CG31021" 3.14013584690415e-10 0.0974072001604726 6.41506776918761e-10
"CG31038" 9.26628607556946e-05 0.0150732443225437 0.000135311039346182
"CG31075" 6.53338614052657e-12 0.048022674690101 1.46869678778987e-11
"CG31093" 0.0049527528428801 -0.0243742764627649 0.00627029289781797
"CG31122" 4.36439697796823e-09 0.0274426347568524 8.43864014022666e-09
"CG31145" 6.77423677159666e-19 0.139692437933491 2.17732184186084e-18
"CG31157" 1.85228827447126e-49 0.451170772614342 1.78330650424957e-48
"CG31161" 1.63437156122405e-19 0.0814117918639698 5.41943634078093e-19
"CG31183" 1.13971426678774e-71 -0.414972281613555 1.91691700775384e-70
"CG31211" 1.46477408735548e-27 -0.191343996299579 7.1083127205617e-27
"CG31226" 1.63341567063384e-06 0.0419856672457681 2.68286657842089e-06
"CG31248" 2.50001298470158e-11 0.0713701566249469 5.44464606340626e-11
"CG31249" 0.00253269172772073 -0.0599959549107527 0.0032961196257596
"CG31360" 4.56938887910979e-09 0.0537532594241969 8.82277576104740e-09
"CG31418" 8.91140841077295e-13 -0.0535560171638798 2.10377555943163e-12
"CG31419" 8.18860929353706e-32 0.416403738738483 4.59703695996423e-31
"CG31460" 0.00415068252399001 0.026829186231349 0.00529648336699273
"CG31469" 3.93614441091057e-11 0.060038243146587 8.4666526928061e-11
"CG31475" 3.64492162054675e-16 -0.0799718069979259 1.03071787622213e-15
"CG31493" 2.18413479335981e-79 -0.741454207160424 4.13898484823116e-78
"CG31496" 1.4547216808789e-17 0.191667971163013 4.34548815942998e-17
"CG31515" 7.59715185427872e-23 0.217320098581348 2.99876267348909e-22
"CG31522" 1.74638453251528e-15 0.0962768998960257 4.77405902230679e-15
"CG31523" 8.37500686159139e-48 0.187477620603542 7.82913587864838e-47
"CG31524" 0.000183815150547627 0.00276207358574977 0.000262378272151827
"CG31548" 0.000336561981257619 0.0389807001610903 0.000471727435577947
"CG31549" 2.04191326454954e-13 0.037133658951978 5.00675219668237e-13
"CG31550" 0.00124734986233296 -0.0236145892565886 0.00166951141689053
"CG31635" 5.54251227269448e-20 -0.209332613618828 1.88869336029654e-19
"CG3164" 0.000713279416411015 0.0354618894620332 0.000971767793080459
"CG31659" 2.03223246695378e-22 0.351525787441677 7.85146639446718e-22
"CG31677" 2.40797910187376e-41 -0.129488657279253 1.86406958939876e-40
"CG3168" 3.45443136968205e-45 0.144872109622372 3.01399137004759e-44
"CG31680" 9.62839058264234e-47 0.525381453650279 8.76602168697959e-46
"CG31689" 1.20659813891017e-28 -0.151593705219874 6.05903238100215e-28
"CG31694" 3.05757280619018e-07 0.0231221260147264 5.26742694871431e-07
"CG31704" 3.0906420603328e-55 0.499280375388073 3.51728504040048e-54
"CG31705" 1.02541722642055e-25 0.0547686265594369 4.64767028598405e-25
"CG31710" 1.32432132359436e-09 -0.0673283075504183 2.62482617284107e-09
"CG31712" 4.20914852837751e-60 -0.432692796290363 5.52599186107994e-59
"CG31715" 8.20649427356584e-08 0.0582511980730397 1.46250204330612e-07
"CG31717" 1.53729726883471e-09 0.041715218174684 3.03402495847302e-09
"CG31729" 1.27428617516432e-06 -0.109969890115131 2.10687347082043e-06
"CG31760" 1.05517082881183e-53 -0.336007450734932 1.15380037364594e-52
"CG31788" 1.21180187474961e-06 0.0426671913226513 2.00514668172713e-06
"CG31808" 5.24784860644667e-06 0.0340228295912399 8.40137231032059e-06
"CG31815" 5.30219675640771e-70 -0.233348264605134 8.70807843758254e-69
"CG31872" 1.35145325747602e-05 0.114322897388396 2.10796508093466e-05
"CG31883" 2.1220138985008e-32 0.342616377690362 1.22748538769632e-31
"CG31937" 8.65761921788382e-09 0.0454159115484284 1.64510477697357e-08
"CG3198" 3.40838598874491e-22 -0.175251258431035 1.30002919133549e-21
"CG31997" 9.68785366565747e-31 0.199235677310721 5.19497197846011e-30
"CG31998" 7.05358464855706e-12 -0.130606543096811 1.58139253255658e-11
"CG32017" 8.96433931049479e-35 -0.306745947069108 5.59503025817469e-34
"CG32039" 5.14637986449944e-05 0.0368728964608231 7.68105448058577e-05
"CG32069" 2.66606442496142e-09 0.0726116454278358 5.20292535495733e-09
"CG32085" 5.40068894359065e-06 -0.0389377415031674 8.64275326547866e-06
"CG32137" 4.03023884260002e-48 -0.445965281635789 3.81869689430065e-47
"CG32199" 9.77415505397604e-13 0.167362878787441 2.29967198685684e-12
"CG32201" 5.17166301564097e-07 -0.0462268766934253 8.765246746056e-07
"CG3226" 3.47088482302827e-05 0.04491710568957 5.24199986975925e-05
"CG32264" 1.89535356037979e-69 -0.511135292196139 3.07664368638395e-68
"CG32267" 2.89728178889302e-12 0.0863599550687092 6.64502526390141e-12
"CG32276" 3.29941608485332e-32 0.402774217510706 1.89028106201993e-31
"CG32278" 0.000374445707555425 0.0391056962943387 0.00052220400374363
"CG32280" 3.17268266347169e-09 0.0712377022459242 6.17721757072033e-09
"CG32365" 1.42649119449299e-140 -1.10090116527976 6.49363600275721e-139
"CG32368" 4.04005701586434e-06 0.0478059394972472 6.51762664963014e-06
"CG32369" 2.04811725273195e-127 -0.917795084060173 8.09199533437868e-126
"CG32413" 3.66655072154763e-05 0.03923114407989 5.52356633879189e-05
"CG32425" 1.524523847616e-22 0.337117079763962 5.92823200911404e-22
"CG32428" 4.70780680436845e-21 0.0546259369716244 1.69383976775731e-20
"CG32441" 6.72486532380525e-21 0.130169361717158 2.40304914471812e-20
